MANDT,PERNR,ENDDA,BEGDA,SUBTY,STRAS,ORT01,PSTLZ,LAND1
100,00001730,99991231,20200101,1,Street 1730,Madrid,11729,BE
100,00001731,99991231,20200101,1,Street 1731,Berlin,11730,DE
100,00001732,99991231,20200101,1,Street 1732,Amsterdam,11731,NL
100,00001733,99991231,20200101,1,Street 1733,Paris,11732,FR
100,00001734,99991231,20200101,1,Street 1734,London,11733,US
100,00001735,99991231,20200101,1,Street 1735,Munich,11734,GB
100,00001736,99991231,20200101,1,Street 1736,Hamburg,11735,IT
100,00001737,99991231,20200101,1,Street 1737,Rotterdam,11736,ES
100,00001738,99991231,20200101,1,Street 1738,Lyon,11737,AT
100,00001739,99991231,20200101,1,Street 1739,Milan,11738,CH
100,00001740,99991231,20200101,1,Street 1740,Madrid,11739,BE
100,00001741,99991231,20200101,1,Street 1741,Berlin,11740,DE
100,00001742,99991231,20200101,1,Street 1742,Amsterdam,11741,NL
100,00001743,99991231,20200101,1,Street 1743,Paris,11742,FR
100,00001744,99991231,20200101,1,Street 1744,London,11743,US
100,00001745,99991231,20200101,1,Street 1745,Munich,11744,GB
100,00001746,99991231,20200101,1,Street 1746,Hamburg,11745,IT
100,00001747,99991231,20200101,1,Street 1747,Rotterdam,11746,ES
100,00001748,99991231,20200101,1,Street 1748,Lyon,11747,AT
100,00001749,99991231,20200101,1,Street 1749,Milan,11748,CH
100,00001750,99991231,20200101,1,Street 1750,Madrid,11749,BE
100,00001751,99991231,20200101,1,Street 1751,Berlin,11750,DE
100,00001752,99991231,20200101,1,Street 1752,Amsterdam,11751,NL
100,00001753,99991231,20200101,1,Street 1753,Paris,11752,FR
100,00001754,99991231,20200101,1,Street 1754,London,11753,US
100,00001755,99991231,20200101,1,Street 1755,Munich,11754,GB
100,00001756,99991231,20200101,1,Street 1756,Hamburg,11755,IT
100,00001757,99991231,20200101,1,Street 1757,Rotterdam,11756,ES
100,00001758,99991231,20200101,1,Street 1758,Lyon,11757,AT
100,00001759,99991231,20200101,1,Street 1759,Milan,11758,CH
100,00001760,99991231,20200101,1,Street 1760,Madrid,11759,BE
100,00001761,99991231,20200101,1,Street 1761,Berlin,11760,DE
100,00001762,99991231,20200101,1,Street 1762,Amsterdam,11761,NL
100,00001763,99991231,20200101,1,Street 1763,Paris,11762,FR
100,00001764,99991231,20200101,1,Street 1764,London,11763,US
100,00001765,99991231,20200101,1,Street 1765,Munich,11764,GB
100,00001766,99991231,20200101,1,Street 1766,Hamburg,11765,IT
100,00001767,99991231,20200101,1,Street 1767,Rotterdam,11766,ES
100,00001768,99991231,20200101,1,Street 1768,Lyon,11767,AT
100,00001769,99991231,20200101,1,Street 1769,Milan,11768,CH
100,00001770,99991231,20200101,1,Street 1770,Madrid,11769,BE
100,00001771,99991231,20200101,1,Street 1771,Berlin,11770,DE
100,00001772,99991231,20200101,1,Street 1772,Amsterdam,11771,NL
100,00001773,99991231,20200101,1,Street 1773,Paris,11772,FR
100,00001774,99991231,20200101,1,Street 1774,London,11773,US
100,00001775,99991231,20200101,1,Street 1775,Munich,11774,GB
100,00001776,99991231,20200101,1,Street 1776,Hamburg,11775,IT
100,00001777,99991231,20200101,1,Street 1777,Rotterdam,11776,ES
100,00001778,99991231,20200101,1,Street 1778,Lyon,11777,AT
100,00001779,99991231,20200101,1,Street 1779,Milan,11778,CH
100,00001780,99991231,20200101,1,Street 1780,Madrid,11779,BE
100,00001781,99991231,20200101,1,Street 1781,Berlin,11780,DE
100,00001782,99991231,20200101,1,Street 1782,Amsterdam,11781,NL
100,00001783,99991231,20200101,1,Street 1783,Paris,11782,FR
100,00001784,99991231,20200101,1,Street 1784,London,11783,US
100,00001785,99991231,20200101,1,Street 1785,Munich,11784,GB
100,00001786,99991231,20200101,1,Street 1786,Hamburg,11785,IT
100,00001787,99991231,20200101,1,Street 1787,Rotterdam,11786,ES
100,00001788,99991231,20200101,1,Street 1788,Lyon,11787,AT
100,00001789,99991231,20200101,1,Street 1789,Milan,11788,CH
100,00001790,99991231,20200101,1,Street 1790,Madrid,11789,BE
100,00001791,99991231,20200101,1,Street 1791,Berlin,11790,DE
100,00001792,99991231,20200101,1,Street 1792,Amsterdam,11791,NL
100,00001793,99991231,20200101,1,Street 1793,Paris,11792,FR
100,00001794,99991231,20200101,1,Street 1794,London,11793,US
100,00001795,99991231,20200101,1,Street 1795,Munich,11794,GB
100,00001796,99991231,20200101,1,Street 1796,Hamburg,11795,IT
100,00001797,99991231,20200101,1,Street 1797,Rotterdam,11796,ES
100,00001798,99991231,20200101,1,Street 1798,Lyon,11797,AT
100,00001799,99991231,20200101,1,Street 1799,Milan,11798,CH
100,00001800,99991231,20200101,1,Street 1800,Madrid,11799,BE
100,00001801,99991231,20200101,1,Street 1801,Berlin,11800,DE
100,00001802,99991231,20200101,1,Street 1802,Amsterdam,11801,NL
100,00001803,99991231,20200101,1,Street 1803,Paris,11802,FR
100,00001804,99991231,20200101,1,Street 1804,London,11803,US
100,00001805,99991231,20200101,1,Street 1805,Munich,11804,GB
100,00001806,99991231,20200101,1,Street 1806,Hamburg,11805,IT
100,00001807,99991231,20200101,1,Street 1807,Rotterdam,11806,ES
100,00001808,99991231,20200101,1,Street 1808,Lyon,11807,AT
100,00001809,99991231,20200101,1,Street 1809,Milan,11808,CH
100,00001810,99991231,20200101,1,Street 1810,Madrid,11809,BE
100,00001811,99991231,20200101,1,Street 1811,Berlin,11810,DE
100,00001812,99991231,20200101,1,Street 1812,Amsterdam,11811,NL
100,00001813,99991231,20200101,1,Street 1813,Paris,11812,FR
100,00001814,99991231,20200101,1,Street 1814,London,11813,US
100,00001815,99991231,20200101,1,Street 1815,Munich,11814,GB
100,00001816,99991231,20200101,1,Street 1816,Hamburg,11815,IT
100,00001817,99991231,20200101,1,Street 1817,Rotterdam,11816,ES
100,00001818,99991231,20200101,1,Street 1818,Lyon,11817,AT
100,00001819,99991231,20200101,1,Street 1819,Milan,11818,CH
100,00001820,99991231,20200101,1,Street 1820,Madrid,11819,BE
100,00001821,99991231,20200101,1,Street 1821,Berlin,11820,DE
100,00001822,99991231,20200101,1,Street 1822,Amsterdam,11821,NL
100,00001823,99991231,20200101,1,Street 1823,Paris,11822,FR
100,00001824,99991231,20200101,1,Street 1824,London,11823,US
100,00001825,99991231,20200101,1,Street 1825,Munich,11824,GB
100,00001826,99991231,20200101,1,Street 1826,Hamburg,11825,IT
100,00001827,99991231,20200101,1,Street 1827,Rotterdam,11826,ES
100,00001828,99991231,20200101,1,Street 1828,Lyon,11827,AT
100,00001829,99991231,20200101,1,Street 1829,Milan,11828,CH
100,00001830,99991231,20200101,1,Street 1830,Madrid,11829,BE
100,00001831,99991231,20200101,1,Street 1831,Berlin,11830,DE
100,00001832,99991231,20200101,1,Street 1832,Amsterdam,11831,NL
100,00001833,99991231,20200101,1,Street 1833,Paris,11832,FR
100,00001834,99991231,20200101,1,Street 1834,London,11833,US
100,00001835,99991231,20200101,1,Street 1835,Munich,11834,GB
100,00001836,99991231,20200101,1,Street 1836,Hamburg,11835,IT
100,00001837,99991231,20200101,1,Street 1837,Rotterdam,11836,ES
100,00001838,99991231,20200101,1,Street 1838,Lyon,11837,AT
100,00001839,99991231,20200101,1,Street 1839,Milan,11838,CH
100,00001840,99991231,20200101,1,Street 1840,Madrid,11839,BE
100,00001841,99991231,20200101,1,Street 1841,Berlin,11840,DE
100,00001842,99991231,20200101,1,Street 1842,Amsterdam,11841,NL
100,00001843,99991231,20200101,1,Street 1843,Paris,11842,FR
100,00001844,99991231,20200101,1,Street 1844,London,11843,US
100,00001845,99991231,20200101,1,Street 1845,Munich,11844,GB
100,00001846,99991231,20200101,1,Street 1846,Hamburg,11845,IT
100,00001847,99991231,20200101,1,Street 1847,Rotterdam,11846,ES
100,00001848,99991231,20200101,1,Street 1848,Lyon,11847,AT
100,00001849,99991231,20200101,1,Street 1849,Milan,11848,CH
100,00001850,99991231,20200101,1,Street 1850,Madrid,11849,BE
100,00001851,99991231,20200101,1,Street 1851,Berlin,11850,DE
100,00001852,99991231,20200101,1,Street 1852,Amsterdam,11851,NL
100,00001853,99991231,20200101,1,Street 1853,Paris,11852,FR
100,00001854,99991231,20200101,1,Street 1854,London,11853,US
100,00001855,99991231,20200101,1,Street 1855,Munich,11854,GB
100,00001856,99991231,20200101,1,Street 1856,Hamburg,11855,IT
100,00001857,99991231,20200101,1,Street 1857,Rotterdam,11856,ES
100,00001858,99991231,20200101,1,Street 1858,Lyon,11857,AT
100,00001859,99991231,20200101,1,Street 1859,Milan,11858,CH
100,00001860,99991231,20200101,1,Street 1860,Madrid,11859,BE
100,00001861,99991231,20200101,1,Street 1861,Berlin,11860,DE
100,00001862,99991231,20200101,1,Street 1862,Amsterdam,11861,NL
100,00001863,99991231,20200101,1,Street 1863,Paris,11862,FR
100,00001864,99991231,20200101,1,Street 1864,London,11863,US
100,00001865,99991231,20200101,1,Street 1865,Munich,11864,GB
100,00001866,99991231,20200101,1,Street 1866,Hamburg,11865,IT
100,00001867,99991231,20200101,1,Street 1867,Rotterdam,11866,ES
100,00001868,99991231,20200101,1,Street 1868,Lyon,11867,AT
100,00001869,99991231,20200101,1,Street 1869,Milan,11868,CH
100,00001870,99991231,20200101,1,Street 1870,Madrid,11869,BE
100,00001871,99991231,20200101,1,Street 1871,Berlin,11870,DE
100,00001872,99991231,20200101,1,Street 1872,Amsterdam,11871,NL
100,00001873,99991231,20200101,1,Street 1873,Paris,11872,FR
100,00001874,99991231,20200101,1,Street 1874,London,11873,US
100,00001875,99991231,20200101,1,Street 1875,Munich,11874,GB
100,00001876,99991231,20200101,1,Street 1876,Hamburg,11875,IT
100,00001877,99991231,20200101,1,Street 1877,Rotterdam,11876,ES
100,00001878,99991231,20200101,1,Street 1878,Lyon,11877,AT
100,00001879,99991231,20200101,1,Street 1879,Milan,11878,CH
100,00001880,99991231,20200101,1,Street 1880,Madrid,11879,BE
100,00001881,99991231,20200101,1,Street 1881,Berlin,11880,DE
100,00001882,99991231,20200101,1,Street 1882,Amsterdam,11881,NL
100,00001883,99991231,20200101,1,Street 1883,Paris,11882,FR
100,00001884,99991231,20200101,1,Street 1884,London,11883,US
100,00001885,99991231,20200101,1,Street 1885,Munich,11884,GB
100,00001886,99991231,20200101,1,Street 1886,Hamburg,11885,IT
100,00001887,99991231,20200101,1,Street 1887,Rotterdam,11886,ES
100,00001888,99991231,20200101,1,Street 1888,Lyon,11887,AT
100,00001889,99991231,20200101,1,Street 1889,Milan,11888,CH
100,00001890,99991231,20200101,1,Street 1890,Madrid,11889,BE
100,00001891,99991231,20200101,1,Street 1891,Berlin,11890,DE
100,00001892,99991231,20200101,1,Street 1892,Amsterdam,11891,NL
100,00001893,99991231,20200101,1,Street 1893,Paris,11892,FR
100,00001894,99991231,20200101,1,Street 1894,London,11893,US
100,00001895,99991231,20200101,1,Street 1895,Munich,11894,GB
100,00001896,99991231,20200101,1,Street 1896,Hamburg,11895,IT
100,00001897,99991231,20200101,1,Street 1897,Rotterdam,11896,ES
100,00001898,99991231,20200101,1,Street 1898,Lyon,11897,AT
100,00001899,99991231,20200101,1,Street 1899,Milan,11898,CH
100,00001900,99991231,20200101,1,Street 1900,Madrid,11899,BE
100,00001901,99991231,20200101,1,Street 1901,Berlin,11900,DE
100,00001902,99991231,20200101,1,Street 1902,Amsterdam,11901,NL
100,00001903,99991231,20200101,1,Street 1903,Paris,11902,FR
100,00001904,99991231,20200101,1,Street 1904,London,11903,US
100,00001905,99991231,20200101,1,Street 1905,Munich,11904,GB
100,00001906,99991231,20200101,1,Street 1906,Hamburg,11905,IT
100,00001907,99991231,20200101,1,Street 1907,Rotterdam,11906,ES
100,00001908,99991231,20200101,1,Street 1908,Lyon,11907,AT
100,00001909,99991231,20200101,1,Street 1909,Milan,11908,CH
100,00001910,99991231,20200101,1,Street 1910,Madrid,11909,BE
100,00001911,99991231,20200101,1,Street 1911,Berlin,11910,DE
100,00001912,99991231,20200101,1,Street 1912,Amsterdam,11911,NL
100,00001913,99991231,20200101,1,Street 1913,Paris,11912,FR
100,00001914,99991231,20200101,1,Street 1914,London,11913,US
100,00001915,99991231,20200101,1,Street 1915,Munich,11914,GB
100,00001916,99991231,20200101,1,Street 1916,Hamburg,11915,IT
100,00001917,99991231,20200101,1,Street 1917,Rotterdam,11916,ES
100,00001918,99991231,20200101,1,Street 1918,Lyon,11917,AT
100,00001919,99991231,20200101,1,Street 1919,Milan,11918,CH
100,00001920,99991231,20200101,1,Street 1920,Madrid,11919,BE
100,00001921,99991231,20200101,1,Street 1921,Berlin,11920,DE
100,00001922,99991231,20200101,1,Street 1922,Amsterdam,11921,NL
100,00001923,99991231,20200101,1,Street 1923,Paris,11922,FR
100,00001924,99991231,20200101,1,Street 1924,London,11923,US
100,00001925,99991231,20200101,1,Street 1925,Munich,11924,GB
100,00001926,99991231,20200101,1,Street 1926,Hamburg,11925,IT
100,00001927,99991231,20200101,1,Street 1927,Rotterdam,11926,ES
100,00001928,99991231,20200101,1,Street 1928,Lyon,11927,AT
100,00001929,99991231,20200101,1,Street 1929,Milan,11928,CH
100,00001930,99991231,20200101,1,Street 1930,Madrid,11929,BE
100,00001931,99991231,20200101,1,Street 1931,Berlin,11930,DE
100,00001932,99991231,20200101,1,Street 1932,Amsterdam,11931,NL
100,00001933,99991231,20200101,1,Street 1933,Paris,11932,FR
100,00001934,99991231,20200101,1,Street 1934,London,11933,US
100,00001935,99991231,20200101,1,Street 1935,Munich,11934,GB
100,00001936,99991231,20200101,1,Street 1936,Hamburg,11935,IT
100,00001937,99991231,20200101,1,Street 1937,Rotterdam,11936,ES
100,00001938,99991231,20200101,1,Street 1938,Lyon,11937,AT
100,00001939,99991231,20200101,1,Street 1939,Milan,11938,CH
100,00001940,99991231,20200101,1,Street 1940,Madrid,11939,BE
100,00001941,99991231,20200101,1,Street 1941,Berlin,11940,DE
100,00001942,99991231,20200101,1,Street 1942,Amsterdam,11941,NL
100,00001943,99991231,20200101,1,Street 1943,Paris,11942,FR
100,00001944,99991231,20200101,1,Street 1944,London,11943,US
100,00001945,99991231,20200101,1,Street 1945,Munich,11944,GB
100,00001946,99991231,20200101,1,Street 1946,Hamburg,11945,IT
100,00001947,99991231,20200101,1,Street 1947,Rotterdam,11946,ES
100,00001948,99991231,20200101,1,Street 1948,Lyon,11947,AT
100,00001949,99991231,20200101,1,Street 1949,Milan,11948,CH
100,00001950,99991231,20200101,1,Street 1950,Madrid,11949,BE
100,00001951,99991231,20200101,1,Street 1951,Berlin,11950,DE
100,00001952,99991231,20200101,1,Street 1952,Amsterdam,11951,NL
100,00001953,99991231,20200101,1,Street 1953,Paris,11952,FR
100,00001954,99991231,20200101,1,Street 1954,London,11953,US
100,00001955,99991231,20200101,1,Street 1955,Munich,11954,GB
100,00001956,99991231,20200101,1,Street 1956,Hamburg,11955,IT
100,00001957,99991231,20200101,1,Street 1957,Rotterdam,11956,ES
100,00001958,99991231,20200101,1,Street 1958,Lyon,11957,AT
100,00001959,99991231,20200101,1,Street 1959,Milan,11958,CH
100,00001960,99991231,20200101,1,Street 1960,Madrid,11959,BE
100,00001961,99991231,20200101,1,Street 1961,Berlin,11960,DE
100,00001962,99991231,20200101,1,Street 1962,Amsterdam,11961,NL
100,00001963,99991231,20200101,1,Street 1963,Paris,11962,FR
100,00001964,99991231,20200101,1,Street 1964,London,11963,US
100,00001965,99991231,20200101,1,Street 1965,Munich,11964,GB
100,00001966,99991231,20200101,1,Street 1966,Hamburg,11965,IT
100,00001967,99991231,20200101,1,Street 1967,Rotterdam,11966,ES
100,00001968,99991231,20200101,1,Street 1968,Lyon,11967,AT
100,00001969,99991231,20200101,1,Street 1969,Milan,11968,CH
100,00001970,99991231,20200101,1,Street 1970,Madrid,11969,BE
100,00001971,99991231,20200101,1,Street 1971,Berlin,11970,DE
100,00001972,99991231,20200101,1,Street 1972,Amsterdam,11971,NL
100,00001973,99991231,20200101,1,Street 1973,Paris,11972,FR
100,00001974,99991231,20200101,1,Street 1974,London,11973,US
100,00001975,99991231,20200101,1,Street 1975,Munich,11974,GB
100,00001976,99991231,20200101,1,Street 1976,Hamburg,11975,IT
100,00001977,99991231,20200101,1,Street 1977,Rotterdam,11976,ES
100,00001978,99991231,20200101,1,Street 1978,Lyon,11977,AT
100,00001979,99991231,20200101,1,Street 1979,Milan,11978,CH
100,00001980,99991231,20200101,1,Street 1980,Madrid,11979,BE
100,00001981,99991231,20200101,1,Street 1981,Berlin,11980,DE
100,00001982,99991231,20200101,1,Street 1982,Amsterdam,11981,NL
100,00001983,99991231,20200101,1,Street 1983,Paris,11982,FR
100,00001984,99991231,20200101,1,Street 1984,London,11983,US
100,00001985,99991231,20200101,1,Street 1985,Munich,11984,GB
100,00001986,99991231,20200101,1,Street 1986,Hamburg,11985,IT
100,00001987,99991231,20200101,1,Street 1987,Rotterdam,11986,ES
100,00001988,99991231,20200101,1,Street 1988,Lyon,11987,AT
100,00001989,99991231,20200101,1,Street 1989,Milan,11988,CH
100,00001990,99991231,20200101,1,Street 1990,Madrid,11989,BE
100,00001991,99991231,20200101,1,Street 1991,Berlin,11990,DE
100,00001992,99991231,20200101,1,Street 1992,Amsterdam,11991,NL
100,00001993,99991231,20200101,1,Street 1993,Paris,11992,FR
100,00001994,99991231,20200101,1,Street 1994,London,11993,US
100,00001995,99991231,20200101,1,Street 1995,Munich,11994,GB
100,00001996,99991231,20200101,1,Street 1996,Hamburg,11995,IT
100,00001997,99991231,20200101,1,Street 1997,Rotterdam,11996,ES
100,00001998,99991231,20200101,1,Street 1998,Lyon,11997,AT
100,00001999,99991231,20200101,1,Street 1999,Milan,11998,CH
100,00002000,99991231,20200101,1,Street 2000,Madrid,11999,BE
