MANDT,PERNR,ENDDA,BEGDA,NACHN,VORNA,GBDAT,GESCH
100,00001930,99991231,20200101,Schmidt,Ben,19900809,1
100,00001931,99991231,20200101,Fischer,Iris,19811117,1
100,00001932,99991231,20200101,Schulz,Emma,19851020,1
100,00001933,99991231,20200101,Mueller,Iris,19791009,2
100,00001934,99991231,20200101,Schmidt,Iris,19630920,1
100,00001935,99991231,20200101,Mueller,Greta,19960814,1
100,00001936,99991231,20200101,Weber,Felix,19760107,2
100,00001937,99991231,20200101,Schulz,Hans,19871130,1
100,00001938,99991231,20200101,Hoffmann,Clara,19910406,2
100,00001939,99991231,20200101,Schulz,Anna,19770516,1
100,00001940,99991231,20200101,Mueller,Iris,19991024,1
100,00001941,99991231,20200101,Weber,Ben,19650915,2
100,00001942,99991231,20200101,Fischer,Hans,19721025,1
100,00001943,99991231,20200101,Schulz,Hans,19651202,2
100,00001944,99991231,20200101,Hoffmann,Jan,19781207,2
100,00001945,99991231,20200101,Fischer,Clara,19790823,2
100,00001946,99991231,20200101,Weber,Felix,19620921,2
100,00001947,99991231,20200101,Meyer,Ben,19660624,2
100,00001948,99991231,20200101,Schmidt,David,19950912,2
100,00001949,99991231,20200101,Fischer,Greta,19711203,2
100,00001950,99991231,20200101,Schmidt,Emma,19890919,2
100,00001951,99991231,20200101,Mueller,Jan,19660724,1
100,00001952,99991231,20200101,Schneider,Felix,19950812,2
100,00001953,99991231,20200101,Schulz,Emma,19880905,1
100,00001954,99991231,20200101,Weber,Greta,19850226,2
100,00001955,99991231,20200101,Hoffmann,Iris,19671104,1
100,00001956,99991231,20200101,Fischer,David,19600922,2
100,00001957,99991231,20200101,Schulz,Iris,19900401,1
100,00001958,99991231,20200101,Schulz,Felix,19791203,2
100,00001959,99991231,20200101,Schmidt,Emma,19640416,2
100,00001960,99991231,20200101,Fischer,Felix,19680617,1
100,00001961,99991231,20200101,Schmidt,Iris,19780928,2
100,00001962,99991231,20200101,Meyer,Jan,19870502,2
100,00001963,99991231,20200101,Fischer,Emma,19621001,2
100,00001964,99991231,20200101,Fischer,Iris,19970530,1
100,00001965,99991231,20200101,Schmidt,Clara,19780801,2
100,00001966,99991231,20200101,Schneider,Greta,19640725,2
100,00001967,99991231,20200101,Wagner,Hans,19880822,1
100,00001968,99991231,20200101,Weber,Felix,19750820,1
100,00001969,99991231,20200101,Becker,Iris,19610809,2
100,00001970,99991231,20200101,Becker,Emma,19760121,2
100,00001971,99991231,20200101,Meyer,Hans,19610810,1
100,00001972,99991231,20200101,Schneider,Clara,19750505,1
100,00001973,99991231,20200101,Fischer,Iris,19861022,2
100,00001974,99991231,20200101,Meyer,Hans,19780612,1
100,00001975,99991231,20200101,Becker,Iris,19740517,1
100,00001976,99991231,20200101,Schulz,Greta,19960402,1
100,00001977,99991231,20200101,Fischer,Ben,19740827,1
100,00001978,99991231,20200101,Mueller,Clara,19961010,1
100,00001979,99991231,20200101,Schulz,Hans,19921227,1
100,00001980,99991231,20200101,Weber,Emma,19950502,1
100,00001981,99991231,20200101,Hoffmann,Anna,19741109,2
100,00001982,99991231,20200101,Schmidt,Jan,19750125,1
100,00001983,99991231,20200101,Fischer,Greta,19650109,1
100,00001984,99991231,20200101,Weber,Iris,19720703,1
100,00001985,99991231,20200101,Mueller,Clara,19710715,2
100,00001986,99991231,20200101,Wagner,Ben,19660527,2
100,00001987,99991231,20200101,Fischer,Felix,19781020,1
100,00001988,99991231,20200101,Schulz,Iris,19810213,1
100,00001989,99991231,20200101,Mueller,David,19841220,2
100,00001990,99991231,20200101,Meyer,Felix,20000214,1
100,00001991,99991231,20200101,Becker,Anna,19861107,2
100,00001992,99991231,20200101,Mueller,Felix,19740204,1
100,00001993,99991231,20200101,Meyer,Jan,19780108,1
100,00001994,99991231,20200101,Meyer,Greta,19700315,2
100,00001995,99991231,20200101,Schmidt,Emma,19780408,1
100,00001996,99991231,20200101,Wagner,Ben,19871129,2
100,00001997,99991231,20200101,Mueller,Anna,19870601,1
100,00001998,99991231,20200101,Becker,Felix,19980927,1
100,00001999,99991231,20200101,Hoffmann,David,19870216,2
100,00002000,99991231,20200101,Meyer,Emma,19991027,1
